Date,H,COCO,TEMP,DWPT,TSUN,PRCP,SNOW,WDIR,WSPD,WPGT,PRES,RHUM
2024-03-10,19,Day Cloudy,30,19.1,—,0,—,130,22.3,—,1012,52
2024-03-10,18,Day Cloudy,31,18,—,0,—,140,22.3,—,1011.4,46
2024-03-10,17,Day Cloudy,32,17.9,—,0,—,160,22.3,—,1010.8,43
2024-03-10,16,Day Cloudy,33,20.9,—,0,—,160,18.4,—,1010.3,49
2024-03-10,15,Day Cloudy,33,19.8,—,0,—,200,20.5,—,1010,46
2024-03-10,14,Day Cloudy,35,16.8,—,0,—,170,13,—,1011,34
2024-03-10,13,Day Cloudy,36,17.2,—,0,—,130,18.4,—,1011,33
2024-03-10,12,Day Cloudy,35,16.8,—,0,—,100,18.4,—,1013.1,34
2024-03-10,11,Day Cloudy,35,16.8,—,0,—,90,24.1,—,1013.8,34
2024-03-10,10,Day Cloudy,32,18.9,—,0,—,110,16.6,—,1014.5,46
2024-03-10,09,Day Cloudy,30,19.1,—,0,—,90,18.4,—,1013.9,52
2024-03-10,08,Day Cloudy,28,20,—,0,—,60,11.2,—,1013.4,62
2024-03-10,07,Day Cloudy,27,20.1,—,0,—,225,9.4,—,1013.2,66
2024-03-10,06,Day Cloudy,26,20.1,—,0,—,70,7.6,—,1012.6,70
2024-03-10,05,Day Sunny,27,20.1,—,0,—,100,7.6,—,1012,66
2024-03-10,04,Day Sunny,27,20.1,—,0,—,120,9.4,—,1012,66
2024-03-10,03,Day Sunny,27,21.1,—,0,—,120,11.2,—,1011.5,70
2024-03-10,02,Day Sunny,28,21.1,—,0,—,150,9.4,—,1011.7,66
2024-03-10,01,Day Sunny,28,21.1,—,0,—,140,9.4,—,1012,66
2024-03-10,00,Day Sunny,28,21.1,—,0,—,130,16.6,—,1012,66
2024-03-09,23,Day Sunny,29,21,—,0,—,130,16.6,—,1012,62
2024-03-09,22,Day Sunny,29,19.9,—,0,—,140,13,—,1012.1,58
2024-03-09,21,Day Cloudy,29,19,—,0,—,150,16.6,—,1011,55
2024-03-09,20,Day Cloudy,30,20,—,0,—,140,11.2,—,1010,55
2024-03-09,19,Day Cloudy,30,20,—,0,—,150,14.8,—,1009.8,55
2024-03-09,18,Day Cloudy,31,19,—,0,—,140,18.4,—,1009.3,49
2024-03-09,17,Day Cloudy,33,19.1,—,0,—,160,13,—,1008.7,44
2024-03-09,16,Day Cloudy,33,19.8,—,0,—,190,20.5,—,1008.2,46
2024-03-09,15,Day Cloudy,35,19,—,0,—,180,18.4,—,1009,39
2024-03-09,14,Day Cloudy,36,16.2,—,0,—,130,14.8,—,1009.9,31
2024-03-09,13,Day Cloudy,36,15.2,—,0,—,130,16.6,—,1009,29
2024-03-09,12,Day Cloudy,34,16.8,—,0,—,100,14.8,—,1011.6,36
2024-03-09,11,Day Cloudy,33,18,—,0,—,70,16.6,—,1012.4,41
2024-03-09,10,Day Cloudy,31,19,—,0,—,140,11.2,—,1013.2,49
2024-03-09,09,Day Cloudy,30,21.1,—,0,—,78,5.4,—,1012.6,59
2024-03-09,08,Day Cloudy,28,22.9,—,0,—,77,5.4,—,1013,74
2024-03-09,07,Day Cloudy,26,23.1,—,0,—,262,5.4,—,1011.6,84
2024-03-09,06,Day Cloudy,26,22.1,—,0,—,80,9.4,—,1011,79
2024-03-09,05,Day Cloudy,26,22.1,—,0,—,110,9.4,—,1010.3,79
2024-03-09,04,Day Sunny,26,22.1,—,0,—,80,7.6,—,1010,79
2024-03-09,03,Day Sunny,26,22.1,—,0,—,80,5.4,—,1010,79
2024-03-09,02,Day Sunny,27,22,—,0,—,100,7.6,—,1010,74
2024-03-09,01,Day Sunny,28,21.1,—,0,—,110,7.6,—,1010,66
2024-03-09,00,Day Sunny,28,22,—,0,—,110,11.2,—,1010,70
2024-03-08,23,Day Sunny,28,22,—,0,—,130,13,—,1011.6,70
2024-03-08,22,Day Sunny,29,21,—,0,—,130,11.2,—,1011.6,62
2024-03-08,21,Day Cloudy,29,19.9,—,0,—,150,16.6,—,1010.9,58
2024-03-08,20,Day Cloudy,29,19.9,—,0,—,150,14.8,—,1010.1,58
2024-03-08,19,Day Cloudy,30,19.1,—,0,—,150,20.5,—,1009.3,52
2024-03-08,18,Day Cloudy,32,17.1,—,0,—,160,18.4,—,1008.9,41
2024-03-08,17,Day Cloudy,33,19.1,—,0,—,170,20.5,—,1008.4,44
2024-03-08,16,Day Cloudy,34,18.9,—,0,—,180,20.5,—,1008,41
2024-03-08,15,Day Cloudy,35,19,—,0,—,180,18.4,—,1008.8,39
2024-03-08,14,Day Cloudy,35,19,—,0,—,170,16.6,—,1009.6,39
2024-03-08,13,Day Cloudy,36,18.1,—,0,—,140,13,—,1010.4,35
2024-03-08,12,Day Cloudy,36,17.2,—,0,—,110,18.4,—,1011.2,33
2024-03-08,11,Day Cloudy,34,18.9,—,0,—,120,20.5,—,1012,41
2024-03-08,10,Day Cloudy,32,20,—,0,—,110,22.3,—,1012.8,49
2024-03-08,09,Day Cloudy,31,20,—,0,—,130,20.5,—,1012.3,52
2024-03-08,08,Day Cloudy,29,22,—,0,—,130,20.5,—,1011.8,66
2024-03-08,07,Day Cloudy,27,23,—,0,—,130,14.8,—,1011.3,79
2024-03-08,06,Day Cloudy,26,23.1,—,0,—,140,16.6,—,1010.7,84
2024-03-08,05,Day Cloudy,27,23,—,0,—,130,18.4,—,1010,79
2024-03-08,04,Day Cloudy,27,23,—,0,—,140,22,—,1010,79
2024-03-08,03,Day Cloudy,27,23,—,0,—,140,20.5,—,1009,79
2024-03-08,02,Day Cloudy,27,23,—,0,—,140,25.9,—,1009,79
2024-03-08,01,Day Cloudy,27,23,—,0,—,140,22.3,—,1009,79
2024-03-08,00,Day Sunny,27,23,—,0,—,130,24.1,—,1010,79
2024-03-07,23,Day Cloudy,27,23,—,0,—,130,22.3,—,1010,79
2024-03-07,22,Day Sunny,28,24,—,0,—,140,18.4,—,1010,79
2024-03-07,21,Day Cloudy,28,24,—,0,—,130,22.3,—,1010,79
2024-03-07,20,Day Cloudy,28,25,—,0,—,140,16.6,—,1009,84
2024-03-07,19,Day Cloudy,29,26,—,0,—,150,20.5,—,1008,84
2024-03-07,18,Day Cloudy,30,26,—,0,—,160,16.6,—,1008,79
2024-03-07,17,Day Cloudy,32,25.1,—,0,—,170,16.6,—,1006.8,67
2024-03-07,16,Day Cloudy,33,25,—,0,—,200,18.4,—,1006.2,63
2024-03-07,15,Day Cloudy,35,22,—,0,—,140,9.4,—,1007,47
2024-03-07,14,Day Cloudy,34,23.1,—,0,—,55,3.6,—,1007.8,53
2024-03-07,13,Day Cloudy,33,23.9,—,0,—,130,9.4,—,1008.6,59
2024-03-07,12,Day Cloudy,34,24,—,0,—,61,7.6,—,1009.4,56
2024-03-07,11,Day Cloudy,32,25.1,—,0,—,230,7.6,—,1010.3,67
2024-03-07,10,Day Cloudy,30,26,—,0,—,190,7.6,—,1011.1,79
2024-03-07,09,Day Cloudy,29,26,—,0,—,150,7.6,—,1010.6,84
2024-03-07,08,Day Cloudy,29,26,—,0,—,118,5.4,—,1010.1,84
2024-03-07,07,Day Cloudy,28,26,—,0,—,231,5.4,—,1009.6,89
2024-03-07,06,Day Cloudy,27,26,—,0,—,180,7.6,—,1009.1,94
2024-03-07,05,Day Cloudy,27,26,—,0,—,210,9.4,—,1009,94
2024-03-07,04,Day Sunny,27,26,—,0,—,190,9.4,—,1009,94
2024-03-07,03,Day Sunny,27,26,—,0,—,210,9.4,—,1008,94
2024-03-07,02,Day Sunny,27,26,—,0,—,200,11.2,—,1008,94
2024-03-07,01,Day Sunny,27,26,—,0,—,200,11.2,—,1008,94
2024-03-07,00,Day Sunny,28,26,—,0,—,180,14.8,—,1009,89
2024-03-06,23,Day Sunny,28,26,—,0,—,160,11.2,—,1010,89
2024-03-06,22,Day Sunny,28,26,—,0,—,150,7.6,—,1009,89
2024-03-06,21,Day Sunny,28,26,—,0,—,150,13,—,1009,89
2024-03-06,20,Day Cloudy,28,26,—,0,—,170,11.2,—,1009,89
2024-03-06,19,Day Cloudy,29,25,—,0,—,170,13,—,1008,79
2024-03-06,18,Day Cloudy,30,26,—,0,—,180,18.4,—,1007,79
2024-03-06,17,Day Cloudy,32,25.1,—,0,—,190,18.4,—,1007,67
2024-03-06,16,Day Cloudy,33,23.9,—,0,—,160,11.2,—,1007,59
2024-03-06,15,Day Cloudy,34,23.1,—,0,—,160,7.6,—,1007,53
2024-03-06,14,Day Cloudy,33,23.1,—,0,—,130,9.4,—,1008,56
2024-03-06,13,Day Cloudy,33,23.1,—,0,—,120,7.6,—,1008.9,56
2024-03-06,12,Day Cloudy,33,23.9,—,0,—,41,3.6,—,1009.8,59
2024-03-06,11,Day Cloudy,30,25.1,—,0,—,66,5.4,—,1010.6,75
2024-03-06,10,Day Cloudy,29,25,—,0,—,92,5.4,—,1011.5,79
2024-03-06,09,Day Cloudy,29,26,—,0,—,210,7.6,—,1011,84
2024-03-06,08,Day Cloudy,28,26,—,0,—,190,7.6,—,1010.6,89
2024-03-06,07,Day Cloudy,27,26,—,0,—,170,7.6,—,1011,94
2024-03-06,06,Day Cloudy,27,26,—,0,—,220,9.4,—,1010,94
2024-03-06,05,Day Cloudy,27,26,—,0,—,200,7.6,—,1009,94
2024-03-06,04,Day Sunny,27,26,—,0,—,180,7.6,—,1008,94
2024-03-06,03,Day Sunny,27,25,—,0,—,180,11.2,—,1008,89
2024-03-06,02,Day Sunny,27,26,—,0,—,190,11.2,—,1008,94
2024-03-06,01,Day Sunny,27,26,—,0,—,200,9.4,—,1008,94
2024-03-06,00,Day Sunny,27,26,—,0,—,180,14.8,—,1009,94
2024-03-05,23,Day Cloudy,27,26,—,0,—,170,11.2,—,1009,94
2024-03-05,22,Day Sunny,28,26,—,0,—,170,7.6,—,1010,89
2024-03-05,21,Day Cloudy,28,26,—,0,—,170,9.4,—,1009,89
2024-03-05,20,Day Cloudy,28,26,—,0,—,180,11.2,—,1009,89
2024-03-05,19,Day Cloudy,29,25,—,0,—,180,13,—,1009,79
2024-03-05,18,Day Cloudy,30,25.1,—,0,—,180,18.4,—,1008,75
2024-03-05,17,Day Cloudy,33,23.9,—,0,—,200,13,—,1008,59
2024-03-05,16,Day Cloudy,34,23.1,—,0,—,230,11.2,—,1007,53
2024-03-05,15,Day Cloudy,34,23.1,—,0,—,190,9.4,—,1008,53
2024-03-05,14,Day Cloudy,34,23.1,—,0,—,180,3.6,—,1008,53
2024-03-05,13,Day Cloudy,32,24.1,—,0,—,41,5.4,—,1009,63
2024-03-05,12,Day Cloudy,30,25.1,—,0,—,51,3.6,—,1010,75
2024-03-05,11,Day Cloudy,30,25.1,—,0,—,220,9.4,—,1011,75
2024-03-05,10,Day Cloudy,29,25,—,0,—,230,1.8,—,1012,79
2024-03-05,09,Day Cloudy,28,25,—,0,—,130,7.6,—,1013,84
2024-03-05,08,Day Cloudy,28,26,—,0,—,140,7.6,—,1012,89
2024-03-05,07,Day Cloudy,27,25,—,0,—,130,11.2,—,1012,89
2024-03-05,06,Day Cloudy,26,25,—,0,—,140,9.4,—,1011,94
2024-03-05,05,Day Sunny,27,25,—,0,—,120,13,—,1011,89
2024-03-05,04,Day Sunny,27,25,—,0,—,140,9.4,—,1010,89
2024-03-05,03,Day Sunny,27,25,—,0,—,130,5.4,—,1010,89
2024-03-05,02,Day Sunny,27,25,—,0,—,160,9.4,—,1010,89
2024-03-05,01,Day Sunny,27,25,—,0,—,160,9.4,—,1010.6,89
2024-03-05,00,Day Sunny,27,25,—,0,—,140,14.8,—,1011,89
2024-03-04,23,Day Cloudy,27,24.1,—,0,—,150,11.2,—,1011,84
2024-03-04,22,Day Sunny,28,22.9,—,0,—,170,13,—,1011,74
2024-03-04,21,Day Cloudy,28,22.9,—,0,—,150,13,—,1011,74
2024-03-04,20,Day Cloudy,28,22,—,0,—,160,11.2,—,1010,70
2024-03-04,19,Day Cloudy,29,22,—,0,—,180,13,—,1010,66
2024-03-04,18,Day Cloudy,30,21.1,—,0,—,180,16.6,—,1009,59
2024-03-04,17,Day Cloudy,31,20.9,—,0,—,180,20.5,—,1009,55
2024-03-04,16,Day Cloudy,32,22.1,—,0,—,190,20.5,—,1009,56
2024-03-04,15,Day Cloudy,33,20.9,—,0,—,210,24.1,—,1009,49
2024-03-04,14,Day Cloudy,34,21.1,—,0,—,190,11.2,—,1009,47
2024-03-04,13,Day Cloudy,34,21.1,—,0,—,190,9.4,—,1009,47
2024-03-04,12,Day Cloudy,33,19.8,—,0,—,140,13,—,1011,46
2024-03-04,11,Day Cloudy,33,19.8,—,0,—,140,13,—,1012,46
2024-03-04,10,Day Cloudy,32,20,—,0,—,110,14.8,—,1012.9,49
2024-03-04,09,Day Cloudy,30,20,—,0,—,130,16.6,—,1012.5,55
2024-03-04,08,Day Cloudy,28,22,—,0,—,120,16.6,—,1013,70
2024-03-04,07,Day Cloudy,27,23,—,0,—,130,18.4,—,1012,79
2024-03-04,06,Day Cloudy,26,23.1,—,0,—,130,18.4,—,1011,84
2024-03-04,05,Day Cloudy,26,22.1,—,0,—,130,18.4,—,1010,79
2024-03-04,04,Day Sunny,27,22,—,0,—,130,13,—,1010,74
2024-03-04,03,Day Sunny,26,23.1,—,0,—,140,13,—,1010,84
2024-03-04,02,Day Sunny,27,23,—,0,—,130,18.4,—,1010,79
2024-03-04,01,Day Sunny,27,23,—,0,—,130,18.4,—,1010,79
2024-03-04,00,Day Sunny,27,23,—,0,—,140,16.6,—,1011,79
2024-03-03,23,Day Sunny,27,22,—,0,—,130,22.3,—,1011,74
2024-03-03,22,Day Sunny,27,22,—,0,—,130,24.1,—,1011,74
2024-03-03,21,Day Cloudy,28,22,—,0,—,140,18.4,—,1011,70
2024-03-03,20,Day Cloudy,28,22,—,0,—,140,18.4,—,1011,70
2024-03-03,19,Day Cloudy,29,22,—,0,—,140,14.8,—,1010,66
2024-03-03,18,Day Cloudy,30,21.1,—,0,—,180,18.4,—,1009,59
2024-03-03,17,Day Cloudy,32,20.9,—,0,—,190,16.6,—,1009,52
2024-03-03,16,Day Cloudy,33,20.9,—,0,—,190,18.4,—,1009,49
2024-03-03,15,Day Cloudy,34,20,—,0,—,210,3.6,—,1009,44
2024-03-03,14,Day Cloudy,34,20,—,0,—,200,7.6,—,1009,44
2024-03-03,13,Day Cloudy,34,20,—,0,—,40,7.6,—,1010,44
2024-03-03,12,Day Cloudy,34,20,—,0,—,67,3.6,—,1011,44
2024-03-03,11,Day Cloudy,32,20,—,0,—,68,3.6,—,1012,49
2024-03-03,10,Day Cloudy,31,20,—,0,—,69,3.6,—,1013,52
2024-03-03,09,Day Cloudy,30,20,—,0,—,120,7.6,—,1013.4,55
2024-03-03,08,Day Cloudy,29,21,—,0,—,80,5.4,—,1013,62
2024-03-03,07,Day Cloudy,27,22,—,0,—,293,3.6,—,1013,74
2024-03-03,06,Day Cloudy,25,22.1,—,0,—,80,9.4,—,1012,84
2024-03-03,05,Day Cloudy,26,21,—,0,—,110,7.6,—,1012,74
2024-03-03,04,Day Cloudy,26,21,—,0,—,100,11.2,—,1011,74
2024-03-03,03,Day Cloudy,27,21.1,—,0,—,110,5.4,—,1011,70
2024-03-03,02,Day Cloudy,27,21.1,—,0,—,140,7.6,—,1011,70
2024-03-03,01,Day Cloudy,28,21.1,—,0,—,110,9.4,—,1011,66
2024-03-03,00,Day Cloudy,28,21.1,—,0,—,130,7.6,—,1012,66
2024-03-02,23,Day Cloudy,28,21.1,—,0,—,110,7.6,—,1012,66
2024-03-02,22,Day Cloudy,28,21.1,—,0,—,110,14.8,—,1012,66
2024-03-02,21,Day Cloudy,28,21.1,—,0,—,130,18.4,—,1012,66
2024-03-02,20,Day Cloudy,29,21,—,0,—,140,16.6,—,1011,62
2024-03-02,19,Day Cloudy,30,21.1,—,0,—,140,16.6,—,1010,59
2024-03-02,18,Day Cloudy,31,22.1,—,0,—,180,16.6,—,1010,59
2024-03-02,17,Cloudy,32,22.1,—,0,—,180,16.6,—,1009,56
2024-03-02,16,Day Cloudy,34,22.1,—,0,—,190,20.5,—,1009,50
2024-03-02,15,Day Cloudy,36,19.9,—,0,—,180,7.6,—,1009,39
2024-03-02,14,Day Cloudy,35,20.2,—,0,—,63,5.4,—,1009,42
2024-03-02,13,Day Cloudy,34,20,—,0,—,230,9.4,—,1011,44
2024-03-02,12,Day Cloudy,34,18.9,—,0,—,110,3.6,—,1011,41
2024-03-02,11,Day Cloudy,33,19.1,—,0,—,66,9.4,—,1013,44
2024-03-02,10,Day Cloudy,31,19,—,0,—,67,5.4,—,1013,49
2024-03-02,09,Day Cloudy,31,20.9,—,0,—,130,7.6,—,1014,55
2024-03-02,08,Day Cloudy,29,22,—,0,—,57,1.8,—,1013,66
2024-03-02,07,Day Cloudy,27,22,—,0,—,302,5.4,—,1012,74
2024-03-02,06,Day Cloudy,26,22.1,—,0,—,80,9.4,—,1011,79
2024-03-02,05,Day Cloudy,26,22.1,—,0,—,90,7.6,—,1011,79
2024-03-02,04,Day Cloudy,26,22.1,—,0,—,80,6,—,1010,79
2024-03-02,03,Day Cloudy,27,22,—,0,—,100,9.4,—,1010,74
2024-03-02,02,Day Cloudy,27,21.1,—,0,—,120,7.6,—,1011,70
2024-03-02,01,Day Cloudy,28,21.1,—,0,—,130,13,—,1011,66
2024-03-02,00,Day Cloudy,28,21.1,—,0,—,120,13,—,1011,66
2024-03-01,23,Day Cloudy,28,21.1,—,0,—,130,13,—,1012,66
2024-03-01,22,Day Cloudy,28,21.1,—,0,—,140,20.5,—,1012,66
2024-03-01,21,Day Cloudy,29,19.9,—,0,—,140,18.4,—,1012,58
2024-03-01,20,Day Cloudy,30,19.1,—,0,—,140,20.5,—,1011.1,52
2024-03-01,19,Day Cloudy,31,19,—,0,—,150,16.6,—,1011,49
2024-03-01,18,Day Cloudy,31,20.9,—,0,—,170,11.2,—,1010,55
2024-03-01,17,Day Cloudy,32,20,—,0,—,180,20.5,—,1010,49
2024-03-01,16,Day Cloudy,33,19.8,—,0,—,190,14.8,—,1009,46
2024-03-01,15,Day Cloudy,35,20.2,—,0,—,260,7.6,—,1009,42
2024-03-01,14,Day Cloudy,35,20.2,—,0,—,320,7.6,—,1009,42
2024-03-01,13,Day Cloudy,34,20,—,0,—,60,5.4,—,1011,44
2024-03-01,12,Day Cloudy,33,19.8,—,0,—,64,7.6,—,1011,46
2024-03-01,11,Day Cloudy,33,19.8,—,0,—,67,9.4,—,1012,46
2024-03-01,10,Day Cloudy,32,20,—,0,—,90,7.6,—,1013.9,49
2024-03-01,09,Day Cloudy,30,19.1,—,0,—,100,13,—,1013.4,52
2024-03-01,08,Day Cloudy,29,19,—,0,—,110,11.2,—,1013,55
2024-03-01,07,Day Cloudy,27,20.1,—,0,—,100,9.4,—,1013,66
2024-03-01,06,Day Cloudy,26,21,—,0,—,90,11.2,—,1012,74
2024-03-01,05,Day Cloudy,27,20.1,—,0,—,120,13,—,1011.3,66
2024-03-01,04,Day Sunny,27,19.1,—,0,—,130,13,—,1011,62
2024-03-01,03,Day Sunny,27,19.1,—,0,—,130,11.2,—,1010,62
2024-03-01,02,Day Sunny,27,19.1,—,0,—,140,14.8,—,1011,62
2024-03-01,01,Day Sunny,27,19.1,—,0,—,140,16.6,—,1011,62
2024-03-01,00,Day Sunny,28,19,—,0,—,130,18.4,—,1011,58
2024-02-29,23,Day Cloudy,28,20,—,0,—,140,16.6,—,1012,62
2024-02-29,22,Day Sunny,28,20,—,0,—,130,18.4,—,1011,62
2024-02-29,21,Day Cloudy,29,19.9,—,0,—,140,20.5,—,1011,58
2024-02-29,20,Day Cloudy,29,19.9,—,0,—,130,22.3,—,1011,58
2024-02-29,19,Day Cloudy,30,20,—,0,—,140,22.3,—,1010,55
2024-02-29,18,Day Cloudy,31,20.9,—,0,—,150,13,—,1009,55
2024-02-29,17,Day Cloudy,33,19.8,—,0,—,170,18.4,—,1009,46
2024-02-29,16,Day Cloudy,34,21.1,—,0,—,170,18.4,—,1009,47
2024-02-29,15,Day Cloudy,35,20.9,—,0,—,170,14.8,—,1008,44
2024-02-29,14,Day Cloudy,36,18.1,—,0,—,160,9.4,—,1009,35
2024-02-29,13,Day Cloudy,35,16.8,—,0,—,100,14.8,—,1010,34
2024-02-29,12,Day Cloudy,35,16.8,—,0,—,120,16.6,—,1011,34
2024-02-29,11,Day Cloudy,34,16.8,—,0,—,90,14.8,—,1012,36
2024-02-29,10,Day Cloudy,33,18,—,0,—,78,7.6,—,1013.7,41
2024-02-29,09,Day Cloudy,31,18,—,0,—,110,13,—,1013.2,46
2024-02-29,08,Day Cloudy,29,19,—,0,—,110,13,—,1012,55
2024-02-29,07,Day Cloudy,26,20.1,—,0,—,80,9.4,—,1012,70
2024-02-29,06,Day Cloudy,25,20,—,0,—,90,11.2,—,1011,74
2024-02-29,05,Day Cloudy,26,20.1,—,0,—,100,5.4,—,1011,70
2024-02-29,04,Day Sunny,26,20.1,—,0,—,110,13,—,1010,70
2024-02-29,03,Day Sunny,27,20.1,—,0,—,110,11.2,—,1010,66
2024-02-29,02,Day Sunny,27,20.1,—,0,—,120,13,—,1010,66
2024-02-29,01,Day Sunny,27,20.1,—,0,—,110,16.6,—,1010,66
2024-02-29,00,Day Sunny,28,20,—,0,—,120,16.6,—,1011,62
2024-02-28,23,Day Cloudy,28,19,—,0,—,110,18.4,—,1011,58
2024-02-28,22,Day Sunny,28,19,—,0,—,140,18.4,—,1011,58
2024-02-28,21,Day Cloudy,28,20,—,0,—,140,16.6,—,1011,62
2024-02-28,20,Day Cloudy,29,19.9,—,0,—,140,20.5,—,1011,58
2024-02-28,19,Day Cloudy,30,20,—,0,—,140,16.6,—,1010,55
2024-02-28,18,Day Cloudy,31,20,—,0,—,150,20.5,—,1009,52
2024-02-28,17,Day Cloudy,32,20.9,—,0,—,140,18.4,—,1009,52
2024-02-28,16,Day Cloudy,35,20.9,—,0,—,170,18.4,—,1008,44
2024-02-28,15,Day Cloudy,35,20.9,—,0,—,160,13,—,1007,44
2024-02-28,14,Day Cloudy,36,17.2,—,0,—,140,7.6,—,1008,33
2024-02-28,13,Day Cloudy,36,18.1,—,0,—,130,11.2,—,1009,35
2024-02-28,12,Day Cloudy,35,18.1,—,0,—,120,14.8,—,1010,37
2024-02-28,11,Day Cloudy,34,18.9,—,0,—,110,13,—,1011,41
2024-02-28,10,Day Cloudy,32,18.9,—,0,—,120,13,—,1012,46
2024-02-28,09,Day Cloudy,30,19.1,—,0,—,100,9.4,—,1012,52
2024-02-28,08,Day Cloudy,29,19.9,—,0,—,100,13,—,1012,58
2024-02-28,07,Day Cloudy,27,21.1,—,0,—,90,5.4,—,1011,70
2024-02-28,06,Day Cloudy,25,21.1,—,0,—,60,3.6,—,1011,79
2024-02-28,05,Day Cloudy,25,21.1,—,0,—,80,9.4,—,1011,79
2024-02-28,04,Day Cloudy,26,20.1,—,0,—,100,11.2,—,1010,70
2024-02-28,03,Day Cloudy,27,21.1,—,0,—,100,11.2,—,1010,70
2024-02-28,02,Day Cloudy,27,21.1,—,0,—,110,13,—,1010,70
2024-02-28,01,Day Cloudy,28,22,—,0,—,110,14.8,—,1010,70
2024-02-28,00,Day Cloudy,28,22,—,0,—,100,7.6,—,1012,70
2024-02-27,23,Day Cloudy,28,22.9,—,0,—,120,14.8,—,1012,74
2024-02-27,22,Day Cloudy,28,22.9,—,0,—,120,14.8,—,1012,74
2024-02-27,21,Day Cloudy,29,23,—,0,—,140,13,—,1012,70
2024-02-27,20,Day Cloudy,29,23,—,0,—,130,14.8,—,1012,70
2024-02-27,19,Day Cloudy,30,21.9,—,0,—,140,22.3,—,1010,62
2024-02-27,18,Day Cloudy,31,22.1,—,0.2,—,130,24.1,—,1010,59
2024-02-27,17,Day Cloudy,31,22.1,—,0.5,—,140,22.3,—,1009,59
2024-02-27,16,Day Cloudy,31,22.1,—,0.5,—,140,14.8,—,1009,59
2024-02-27,15,Day Cloudy,35,22,—,0,—,160,16.6,—,1009,47
2024-02-27,14,Day Cloudy,36,19.9,—,0,—,160,11.2,—,1009,39
2024-02-27,13,Day Cloudy,34,20,—,0,—,10,9.4,—,1010,44
2024-02-27,12,Day Cloudy,34,20,—,0,—,40,11.2,—,1011,44
2024-02-27,11,Day Cloudy,33,19.8,—,0,—,70,16.6,—,1013,46
2024-02-27,10,Day Cloudy,33,20.9,—,0,—,90,22.3,—,1013,49
2024-02-27,09,Day Cloudy,31,20.9,—,0,—,120,16.6,—,1014,55
2024-02-27,08,Day Cloudy,30,21.1,—,0,—,130,9.4,—,1013,59
2024-02-27,07,Day Cloudy,28,22.9,—,0,—,286,1.8,—,1013,74
2024-02-27,06,Day Cloudy,27,22,—,0,—,314,3.6,—,1012,74
2024-02-27,05,Day Cloudy,27,22,—,0,—,10,7.6,—,1011,74
2024-02-27,04,Day Sunny,27,21.1,—,0,—,60,7.6,—,1011,70
2024-02-27,03,Day Sunny,27,21.1,—,0,—,80,7.6,—,1010,70
2024-02-27,02,Day Sunny,27,21.1,—,0,—,80,9.4,—,1010,70
2024-02-27,01,Day Sunny,28,21.1,—,0,—,80,9.4,—,1011,66
2024-02-27,00,Day Sunny,29,21,—,0,—,120,13,—,1011,62
2024-02-26,23,Day Cloudy,29,21,—,0,—,100,16.6,—,1011,62
2024-02-26,22,Day Sunny,30,21.1,—,0,—,120,9.4,—,1011,59
2024-02-26,21,Day Cloudy,30,21.1,—,0,—,140,14.8,—,1011,59
2024-02-26,20,Day Cloudy,31,20,—,0,—,140,13,—,1010,52
2024-02-26,19,Day Cloudy,32,20,—,0,—,150,13,—,1010,49
2024-02-26,18,Day Cloudy,32,20.9,—,0,—,200,13,—,1009,52
2024-02-26,17,Day Cloudy,33,19.8,—,0,—,180,20.5,—,1009,46
2024-02-26,16,Day Cloudy,35,18.1,—,0,—,160,13,—,1009,37
2024-02-26,15,Day Cloudy,36,17.2,—,0,—,140,16.6,—,1009,33
2024-02-26,14,Day Cloudy,36,15.2,—,0,—,110,13,—,1010,29
2024-02-26,13,Day Cloudy,36,14.1,—,0,—,110,9.4,—,1011,27
2024-02-26,12,Day Cloudy,35,15.9,—,0,—,40,9.4,—,1012,32
2024-02-26,11,Day Cloudy,33,17.2,—,0,—,40,9.4,—,1014,39
2024-02-26,10,Day Cloudy,32,17.9,—,0,—,40,9.4,—,1015,43
2024-02-26,09,Day Cloudy,30,20,—,0,—,70,9.4,—,1015,55
2024-02-26,08,Day Cloudy,28,21.1,—,0,—,40,9.4,—,1014,66
2024-02-26,07,Day Cloudy,25,21.1,—,0,—,20,7.6,—,1014,79
2024-02-26,06,Day Cloudy,25,21.1,—,0,—,20,7.6,—,1013,79
2024-02-26,05,Day Cloudy,26,20.1,—,0,—,70,7.6,—,1013,70
2024-02-26,04,Day Sunny,26,20.1,—,0,—,80,5.4,—,1012,70
2024-02-26,03,Day Sunny,27,20.1,—,0,—,120,9.4,—,1012,66
2024-02-26,02,Day Sunny,27,20.1,—,0,—,120,9.4,—,1012,66
2024-02-26,01,Day Sunny,28,20,—,0,—,130,9.4,—,1012,62
2024-02-26,00,Day Sunny,28,19,—,0,—,130,13,—,1012,58
2024-02-25,23,Day Sunny,28,18.1,—,0,—,150,7.6,—,1013,55
2024-02-25,22,Day Sunny,29,18.2,—,0,—,160,11.2,—,1013,52
2024-02-25,21,Day Cloudy,29,16.9,—,0,—,140,16.6,—,1012,48
2024-02-25,20,Day Cloudy,30,17.1,—,0,—,150,16.6,—,1012,46
2024-02-25,19,Day Cloudy,31,18,—,0,—,150,16.6,—,1011,46
2024-02-25,18,Day Cloudy,31,20,—,0,—,170,13,—,1011,52
2024-02-25,17,Day Cloudy,32,20.9,—,0,—,190,16.6,—,1010,52
